File,Max Score,Avg Score,Number of Files not Found
MathArticles/wpmath0000011/Favard_operator/1.xml,0.641260162601626,0.4676105047127293,1
MathArticles/wpmath0000003/Faà_di_Bruno's_formula/26.xml,0.4272734511864946,0.3902139119610817,1
MathArticles/wpmath0000004/Fermi's_interaction/4.xml,0.4307312925170068,0.3470189750725465,0
MathArticles/wpmath0000001/Feynman_diagram/13.xml,0.5365498546836576,0.459168624075152,2
MathArticles/wpmath0000008/Fiber_(mathematics)/0.xml,0.7159090909090909,0.6018043973841076,1
MathArticles/wpmath0000001/Fibonacci_number/22.xml,0.3281533683707597,0.309815561485763,1
MathArticles/wpmath0000001/Field_(mathematics)/23.xml,0.6799999999999999,0.5895833333333333,2
MathArticles/wpmath0000007/Field_line/1.xml,0.6098484848484849,0.5006188494804363,1
MathArticles/wpmath0000012/File_CrystalBallFunction.gif/3.xml,0.6376811594202898,0.6376811594202898,0
MathArticles/wpmath0000006/Filtered_algebra/30.xml,0.5700000000000001,0.5686324786324787,1
MathArticles/wpmath0000001/Finite_field/337.xml,0.519047619047619,0.4195140439488405,0
MathArticles/wpmath0000005/Finite_model_theory/21.xml,0.75,0.5481953231953232,1
MathArticles/wpmath0000016/Finite_volume_method_for_unsteady_flow/15.xml,0.3283442276247408,0.2676039209350005,0
MathArticles/wpmath0000001/First-order_logic/8.xml,0.6378792912513842,0.5162215078670406,0
MathArticles/wpmath0000009/Flatness_(systems_theory)/12.xml,0.4725255102040816,0.4725255102040816,0
MathArticles/wpmath0000002/Flipped_SU(5)/15.xml,0.6972972972972973,0.4726044503365456,0
MathArticles/wpmath0000001/Floating_point/52.xml,0.5362433862433862,0.3605180362260806,1
MathArticles/wpmath0000001/Floor_and_ceiling_functions/51.xml,0.4867886178861789,0.4412828286762878,2
MathArticles/wpmath0000006/Flow_(mathematics)/76.xml,0.6583333333333332,0.6467448680351905,0
MathArticles/wpmath0000009/Flow_velocity/10.xml,0.5564150943396227,0.47585092913284516,0
MathArticles/wpmath0000002/Fock_state/45.xml,0.482010582010582,0.4464138650299649,2
MathArticles/wpmath0000013/Forms_of_energy/30.xml,0.48782051282051286,0.45985248918497346,2
MathArticles/wpmath0000012/Formulas_for_generating_Pythagorean_triples/76.xml,0.6210884353741497,0.5904107421657188,0
MathArticles/wpmath0000002/Forward_contract/27.xml,0,0,10
MathArticles/wpmath0000009/Forward–backward_algorithm/66.xml,0.4418706988968426,0.38431209788258214,3
MathArticles/wpmath0000011/Four_exponentials_conjecture/2.xml,0.42783639664170636,0.4144526398676996,2
MathArticles/wpmath0000009/Fourier_integral_operator/4.xml,0.4011819879466938,0.3254184124713973,0
MathArticles/wpmath0000015/Fractional_Poisson_process/67.xml,1,0.8471775042087542,2
MathArticles/wpmath0000007/Fracture_toughness/2.xml,1,0.476073983905383,0
MathArticles/wpmath0000002/Free_fall/1.xml,1,0.6823567067498637,0
MathArticles/wpmath0000003/Free_product/7.xml,1,0.6980828399353196,0
MathArticles/wpmath0000004/Frenet–Serret_formulas/27.xml,0.45232733718487395,0.4469149390956755,7
MathArticles/wpmath0000006/Fresnel_diffraction/25.xml,1,0.8399245199245199,0
MathArticles/wpmath0000005/Friis_formulas_for_noise/7.xml,1,0.6168222261369571,0
MathArticles/wpmath0000003/Frobenius_theorem_(differential_topology)/46.xml,0.6904255319148936,0.5643882694379798,4
MathArticles/wpmath0000013/Froda's_theorem/24.xml,1,0.6912855613226807,1
MathArticles/wpmath0000012/Fréchet_distance/37.xml,1,0.8421516754850088,1
MathArticles/wpmath0000004/Fugacity/17.xml,1,0.7184291890840517,0
MathArticles/wpmath0000003/Functional_equation/5.xml,0.258785412899337,0.258785412899337,0
MathArticles/wpmath0000013/Föppl–von_Kármán_equations/25.xml,0.4702661873684238,0.4168419598997585,5
MathArticles/wpmath0000004/G2_manifold/2.xml,0.4027777777777778,0.4027777777777778,0
MathArticles/wpmath0000014/GPS_enhancement/14.xml,0.441178734399912,0.39346786911798887,1
MathArticles/wpmath0000006/Gamma_matrices/144.xml,0.5681011368511368,0.445002291642409,1
MathArticles/wpmath0000006/Gauge_covariant_derivative/15.xml,0.566525269111476,0.469978632903006,0
MathArticles/wpmath0000013/Gauge_theory/46.xml,0.4865079365079365,0.41802556127485135,0
MathArticles/wpmath0000006/Gauss's_constant/4.xml,0.44300431711145993,0.3959160156931757,0
MathArticles/wpmath0000009/Gauss's_continued_fraction/57.xml,0.6647232397232397,0.5808046585630576,0
MathArticles/wpmath0000002/Gaussian_function/32.xml,0.6317949907235622,0.5433774650397127,0
MathArticles/wpmath0000003/Gaussian_integral/40.xml,0.36935808570897094,0.3513496638366831,6
MathArticles/wpmath0000009/Gauss–Codazzi_equations/14.xml,0.5328968253968254,0.43397167253411506,0
MathArticles/wpmath0000013/General_Dirichlet_series/5.xml,1,0.5755123422045721,0
MathArticles/wpmath0000009/Generalised_circle/6.xml,0.5139849624060151,0.4075945746719741,0
MathArticles/wpmath0000003/Generalized_coordinates/9.xml,0.6064194139194139,0.5461417896285586,1
MathArticles/wpmath0000013/Generalized_normal_distribution/11.xml,0.6098484848484849,0.6098484848484849,0
MathArticles/wpmath0000001/Genetic_algorithm/18.xml,0.49558823529411766,0.4135068963492937,0
MathArticles/wpmath0000008/Geodesics_as_Hamiltonian_flows/12.xml,0.3978940406571986,0.36092636056630273,0
MathArticles/wpmath0000003/Geographic_coordinate_conversion/71.xml,0.5178571428571428,0.4774872520466783,0
MathArticles/wpmath0000012/Geometric_calculus/7.xml,0.42853479853479853,0.40508481683509917,1
MathArticles/wpmath0000001/Geometric_distribution/20.xml,0.5484044024113711,0.5282442985300099,0
MathArticles/wpmath0000014/Geopotential_model/17.xml,0.4369047619047619,0.3680763295346629,0
MathArticles/wpmath0000001/Geostationary_orbit/2.xml,0.5555555555555556,0.400861304739225,2
MathArticles/wpmath0000002/Gibbs_paradox/31.xml,0.10094341188527234,0.10094341188527234,0
MathArticles/wpmath0000001/Gluon/11.xml,0.2625,0.21394811026698798,2
MathArticles/wpmath0000013/Good_quantum_number/18.xml,0.4187169312169312,0.358190884535539,0
MathArticles/wpmath0000003/Gorenstein_ring/8.xml,0.5901360544217688,0.4233986673848425,0
MathArticles/wpmath0000008/Graeffe's_method/7.xml,1,0.75131914691604,0
MathArticles/wpmath0000004/Graph_homomorphism/12.xml,1,1,1
MathArticles/wpmath0000008/Grassmann's_law_(optics)/1.xml,1,0.6994490562130584,2
MathArticles/wpmath0000003/Grassmannian/151.xml,1,0.8516025641025641,0
MathArticles/wpmath0000005/Green–Kubo_relations/20.xml,0.5189448146103627,0.4982147564921614,7
MathArticles/wpmath0000013/Griesmer_bound/17.xml,1,0.8007565073958289,1
MathArticles/wpmath0000003/Group_extension/7.xml,1,0.9464824879227053,2
MathArticles/wpmath0000003/Group_ring/26.xml,1,0.6577362739320078,0
MathArticles/wpmath0000014/Growing_self-organizing_map/21.xml,1,0.6890258213839774,1
MathArticles/wpmath0000003/Gröbner_basis/60.xml,0.8244444444444444,0.8139797979797979,0
MathArticles/wpmath0000003/Gröbner_basis/63.xml,0.8244444444444444,0.8244444444444444,1
MathArticles/wpmath0000007/Grüneisen_parameter/47.xml,0.6457613472403088,0.4652954339416689,3
MathArticles/wpmath0000002/Gudermannian_function/2.xml,0.6119704433497537,0.5257888950287413,0
MathArticles/wpmath0000008/Gårding's_inequality/1.xml,0.674068512788025,0.5757341440271255,3
MathArticles/wpmath0000012/Half-normal_distribution/15.xml,1,0.7586354235872754,0
MathArticles/wpmath0000004/Hamiltonian_constraint/47.xml,1,0.9661824324324324,0
MathArticles/wpmath0000015/Hamiltonian_constraint_of_LQG/80.xml,1,0.6184434518174974,1
MathArticles/wpmath0000014/Hamiltonian_optics/41.xml,1,0.6920556474384509,1
MathArticles/wpmath0000005/Hanbury_Brown_and_Twiss_effect/15.xml,1,0.7788417470775736,1
MathArticles/wpmath0000005/Hanbury_Brown_and_Twiss_effect/4.xml,1,0.5784195991427872,0
MathArticles/wpmath0000003/Hausdorff_distance/0.xml,1,0.5707292247417963,0
MathArticles/wpmath0000013/Head_grammar/11.xml,1,0.7285651295974973,0
MathArticles/wpmath0000002/Heat_equation/66.xml,1,0.7304072495732287,1
MathArticles/wpmath0000002/Heat_exchanger/10.xml,1,0.6715282577871089,1
MathArticles/wpmath0000007/Heisenberg_model_(quantum)/11.xml,1,0.8022103026349602,0
MathArticles/wpmath0000012/Helly_metric/14.xml,1,1,0
MathArticles/wpmath0000004/Hermitian_hat_wavelet/1.xml,1,0.5966584019006603,0
MathArticles/wpmath0000012/Hesse_normal_form/8.xml,1,0.9261517615176151,1
MathArticles/wpmath0000009/Heston_model/14.xml,1,0.9400980573910239,0
MathArticles/wpmath0000001/Heterodyne/7.xml,1,0.6209717179522538,0
MathArticles/wpmath0000013/Higher-dimensional_gamma_matrices/118.xml,1,0.5903221391730937,0
MathArticles/wpmath0000006/Highly_optimized_tolerance/6.xml,1,0.7448928714402604,0
MathArticles/wpmath0000012/Hill_yield_criterion/64.xml,1,0.5322233926595464,2
MathArticles/wpmath0000002/History_of_geodesy/1.xml,1,0.6426486994143653,0
MathArticles/wpmath0000013/Holmgren's_uniqueness_theorem/2.xml,1,0.699904128456041,3
MathArticles/wpmath0000014/Homomorphic_signatures_for_network_coding/144.xml,1,0.7088995230095675,0
MathArticles/wpmath0000014/Homomorphic_signatures_for_network_coding/18.xml,1,0.5616283173348391,2
MathArticles/wpmath0000016/Homotopy_colimit/7.xml,1,0.5957387080339291,0
MathArticles/wpmath0000007/Hopf_bifurcation/14.xml,0.3122630331753555,0.25470968894036355,0
MathArticles/wpmath0000016/Hopfield_dielectric/2.xml,0.3696072053593751,0.23874674069339424,0
MathArticles/wpmath0000001/Horner's_method/6.xml,1,0.8888070175438596,0
MathArticles/wpmath0000005/Hull–White_model/17.xml,0.6359518953268953,0.5482661506093979,5
MathArticles/wpmath0000001/Huygens–Fresnel_principle/2.xml,0.7613112196445531,0.5779582805456317,2
MathArticles/wpmath0000015/Hybrid_difference_scheme/42.xml,1,0.7043086434260823,0
MathArticles/wpmath0000004/Hyperbolic_quaternion/2.xml,1,0.7586206896551724,0
MathArticles/wpmath0000003/Hyperfine_structure/21.xml,1,0.6506081898851606,0
MathArticles/wpmath0000002/Hypergeometric_distribution/75.xml,1,0.6572280409396194,2
MathArticles/wpmath0000002/Hypergraph/51.xml,1,0.8955555555555555,0
MathArticles/wpmath0000007/Hölder_condition/12.xml,0.5141695762049208,0.4740616338439668,3
MathArticles/wpmath0000013/IBAF_World_Rankings/0.xml,1,0.5840768445616752,0
MathArticles/wpmath0000001/IEEE_754-1985/11.xml,0.43583333333333335,0.4211634142557908,2
MathArticles/wpmath0000001/Ideal_(ring_theory)/54.xml,0.3916316526610644,0.3916316526610644,0
MathArticles/wpmath0000012/Imaginary_hyperelliptic_curve/436.xml,1,0.7537529449351659,0
MathArticles/wpmath0000001/Imaginary_unit/56.xml,1,0.9094345238095238,0
MathArticles/wpmath0000016/Imprecise_Dirichlet_process/22.xml,1,0.9741666666666666,0
MathArticles/wpmath0000003/Incidence_matrix/15.xml,1,0.7498214285714286,2
MathArticles/wpmath0000001/Inclined_plane/21.xml,1,0.796052274974365,0
MathArticles/wpmath0000002/Indefinite_orthogonal_group/0.xml,1,0.49486111111111114,0
MathArticles/wpmath0000013/Indefinite_sum/16.xml,1,0.8045883815388943,0
MathArticles/wpmath0000002/Index_of_a_subgroup/20.xml,0.40619047619047616,0.363746184396714,2
MathArticles/wpmath0000013/Inductive_type/4.xml,1,0.536081475079598,0
MathArticles/wpmath0000007/Info-gap_decision_theory/183.xml,0.375498712998713,0.375498712998713,0
MathArticles/wpmath0000007/Initial_algebra/30.xml,0.7621052631578948,0.5691953419914687,0
MathArticles/wpmath0000002/Initialized_fractional_calculus/0.xml,0.6733994967850154,0.555945424065226,0
MathArticles/wpmath0000008/Inner_measure/13.xml,1,0.9433333333333334,0
MathArticles/wpmath0000003/Interaction_(statistics)/0.xml,1,0.7439282389110226,0
MathArticles/wpmath0000006/Interleave_sequence/1.xml,1,0.8123684210526316,0
MathArticles/wpmath0000016/Intersection_(Euclidean_geometry)/78.xml,0.6488414115646258,0.6271648242630385,1
MathArticles/wpmath0000004/Intersection_homology/9.xml,1,0.5397974172702309,1
MathArticles/wpmath0000006/Interval_arithmetic/31.xml,1,0.5669892814516969,0
MathArticles/wpmath0000008/Interval_scheduling/14.xml,1,0.6235467807134538,0
MathArticles/wpmath0000004/Inverse_Galois_problem/6.xml,1,1,0
MathArticles/wpmath0000001/Inverse_limit/1.xml,1,0.6668318850837827,1
MathArticles/wpmath0000003/Inverse_trigonometric_functions/27.xml,1,0.8961070383420926,0
MathArticles/wpmath0000005/Iterated_function/105.xml,1,0.8082465277777777,2
MathArticles/wpmath0000004/Iwasawa_decomposition/17.xml,1,0.7474386724386725,1
MathArticles/wpmath0000015/J-structure/7.xml,1,0.6687782811570141,0
MathArticles/wpmath0000007/Jacobi_method/2.xml,0.3843863743057291,0.33765096261320227,0
MathArticles/wpmath0000013/Jacobian_curve/10.xml,0.4222222222222222,0.3425271581347259,2
MathArticles/wpmath0000008/Jaynes–Cummings_model/1.xml,0.9333333333333333,0.9142857142857143,3
MathArticles/wpmath0000002/Jensen's_inequality/101.xml,1,0.6587740132836923,0
MathArticles/wpmath0000002/Jensen's_inequality/70.xml,1,0.6814395816801139,2
MathArticles/wpmath0000002/John_Wallis/2.xml,1,0.7750690836940837,0
MathArticles/wpmath0000004/Joint_entropy/10.xml,1,0.983003663003663,0
MathArticles/wpmath0000007/Josephson_penetration_depth/8.xml,1,0.7025745772492348,1
MathArticles/wpmath0000007/Joukowsky_transform/13.xml,1,0.5510724531124205,0
MathArticles/wpmath0000007/K-edge-connected_graph/0.xml,1,1,1
MathArticles/wpmath0000013/K-factor_(marketing)/1.xml,1,0.7377591544258211,1
MathArticles/wpmath0000007/Kadomtsev–Petviashvili_equation/1.xml,1,0.9361325312618416,3
MathArticles/wpmath0000004/Karoubi_envelope/0.xml,1,1,0
MathArticles/wpmath0000003/Kazimierz_Zarankiewicz/2.xml,1,0.5924137327344731,0
MathArticles/wpmath0000006/Kepler_problem/23.xml,1,0.7741974598866255,0
MathArticles/wpmath0000007/Kernel_method/6.xml,1,0.6377478084614846,0
MathArticles/wpmath0000014/Kirchhoff's_diffraction_formula/20.xml,1,0.4928443120914713,0
MathArticles/wpmath0000014/Kirchhoff–Love_plate_theory/122.xml,0.7778935419052109,0.6638120588912553,4
MathArticles/wpmath0000003/Knudsen_number/17.xml,1,0.6774510562702992,2
MathArticles/wpmath0000003/Knuth–Bendix_completion_algorithm/32.xml,0.9583333333333333,0.8679931972789116,3
MathArticles/wpmath0000004/Kronecker_symbol/28.xml,1,0.8383818398048875,4
MathArticles/wpmath0000003/Kullback–Leibler_divergence/114.xml,1,0.6262761710662526,6
MathArticles/wpmath0000009/Kutta–Joukowski_theorem/40.xml,0.7584821428571429,0.617787350930225,3
MathArticles/wpmath0000016/L-cysteine_1D-myo-inositol_2-amino-2-deoxy-alpha-D-glucopyranoside_ligase/0.xml,1,1,1
MathArticles/wpmath0000009/LPBoost/33.xml,0.5209558823529412,0.4983590387374462,0
MathArticles/wpmath0000003/Lagrange's_four-square_theorem/94.xml,0.5227272727272727,0.42598828388973775,4
MathArticles/wpmath0000004/Lagrange_reversion_theorem/6.xml,0.5236111111111111,0.46306747458627373,1
MathArticles/wpmath0000013/Lagrangian_mechanics/4.xml,0.5799503199212501,0.48895506906867153,0
MathArticles/wpmath0000006/Lambda_lifting/108.xml,0.45354554865424423,0.28742700420571193,0
MathArticles/wpmath0000006/Lambda_lifting/193.xml,0.6323275862068966,0.503451523861082,0
MathArticles/wpmath0000006/Lambda_lifting/204.xml,0.3592592592592593,0.3592592592592593,0
MathArticles/wpmath0000012/Lambert's_problem/23.xml,0.26519607843137255,0.2049472631602412,2
MathArticles/wpmath0000007/Lamm_equation/0.xml,0.4078232435216914,0.3563882582109381,0
MathArticles/wpmath0000004/Landau_damping/7.xml,0.44368686868686863,0.3905763989097322,7
MathArticles/wpmath0000003/Lane–Emden_equation/76.xml,0.7131205673758865,0.5756964540324855,4
MathArticles/wpmath0000005/Langmuir–Blodgett_trough/12.xml,0.41480263157894737,0.37263803481028435,0
MathArticles/wpmath0000001/Laplace_transform/109.xml,0.47612651030561476,0.45032878116561476,4
MathArticles/wpmath0000005/Laplace–Beltrami_operator/25.xml,0.5368046341343555,0.4814366534144305,4
MathArticles/wpmath0000005/Laplace–Beltrami_operator/62.xml,0.45707162318349687,0.3975590198938618,2
MathArticles/wpmath0000004/Laplace–Runge–Lenz_vector/125.xml,0.2558862433862434,0.2558862433862434,0
MathArticles/wpmath0000014/Large_margin_nearest_neighbor/7.xml,0.44545454545454544,0.40335894216224666,0
MathArticles/wpmath0000006/Larmor_formula/33.xml,0.6262096774193548,0.5158077667057896,0
MathArticles/wpmath0000007/Latent_Dirichlet_allocation/36.xml,0.5556651267472164,0.4256640418200479,0
MathArticles/wpmath0000007/Latent_Dirichlet_allocation/44.xml,0.30945701335977044,0.26732793588927656,0
MathArticles/wpmath0000012/Latent_semantic_indexing/15.xml,0.13545628967127626,0.12874968534632011,0
MathArticles/wpmath0000001/Latitude/20.xml,0.18098845598845598,0.18098845598845598,0
MathArticles/wpmath0000003/Lattice_(order)/15.xml,0.4358974358974359,0.37133518893387313,0
MathArticles/wpmath0000016/Laver_property/13.xml,0.5608974358974359,0.5304844614127703,0
MathArticles/wpmath0000013/Lebesgue_integration/48.xml,0.6512096774193549,0.6315234519836855,4
MathArticles/wpmath0000012/Leggett–Garg_inequality/0.xml,0.4348214285714285,0.40585344496190084,0
MathArticles/wpmath0000002/Lie_algebroid/14.xml,1,0.8433169533995006,1
MathArticles/wpmath0000008/Lie_coalgebra/4.xml,1,0.4746163061759113,0
MathArticles/wpmath0000016/Lieb-Robinson_bounds/34.xml,0.4652568922305764,0.32627470722611596,0
MathArticles/wpmath0000007/Lifting_scheme/15.xml,0.5441666666666667,0.5441666666666667,0
MathArticles/wpmath0000016/Light-front_computational_methods/176.xml,0.6634615384615384,0.519312194627928,2
MathArticles/wpmath0000003/Limit_cardinal/22.xml,0.435515873015873,0.330971648756021,0
MathArticles/wpmath0000004/Linear_approximation/17.xml,0.4325755863334977,0.22112124059071245,0
MathArticles/wpmath0000003/Linear_least_squares_(mathematics)/146.xml,0.5924561403508772,0.5020029607670223,0
MathArticles/wpmath0000003/Linear_least_squares_(mathematics)/178.xml,0.5135623346560847,0.43597944712163883,5
MathArticles/wpmath0000008/Line–line_intersection/11.xml,0,0,10
MathArticles/wpmath0000005/Linkage_principle/31.xml,0.3632523148148148,0.3050850029740245,2
MathArticles/wpmath0000006/Liquid–liquid_extraction/1.xml,0.4269308943089431,0.36740940163148184,1
MathArticles/wpmath0000015/List_of_electromagnetism_equations/59.xml,0.49172932330827074,0.42111434939787107,0
MathArticles/wpmath0000001/List_of_equations_in_classical_mechanics/60.xml,0.31752902725695076,0.26384057086303936,0
MathArticles/wpmath0000001/List_of_equations_in_classical_mechanics/9.xml,0.5914643635231871,0.4713217075273839,1
MathArticles/wpmath0000015/List_of_equations_in_gravitation/9.xml,0.6578703703703703,0.5635661315750388,0
MathArticles/wpmath0000006/List_of_fractals_by_Hausdorff_dimension/46.xml,0.361820652173913,0.34238953229527136,0
MathArticles/wpmath0000002/List_of_integrals_of_rational_functions/42.xml,0.2932135473083749,0.2823344551361793,0
MathArticles/wpmath0000014/List_of_logic_systems/3.xml,0.3895901838996468,0.3799912127987575,0
MathArticles/wpmath0000003/List_of_moments_of_inertia/55.xml,0.35878165671980106,0.33738435573140063,4
MathArticles/wpmath0000012/List_of_nonlinear_partial_differential_equations/5.xml,0.6072695463320463,0.550019597290304,1
MathArticles/wpmath0000012/List_of_nonlinear_partial_differential_equations/84.xml,0.5466991341991343,0.4794191648849257,0
MathArticles/wpmath0000002/List_of_relativistic_equations/23.xml,0.17763227513227514,0.17763227513227514,0
MathArticles/wpmath0000009/List_of_space_groups/339.xml,0.3869047619047619,0.2738897098236922,5
MathArticles/wpmath0000012/Littlewood–Richardson_rule/18.xml,0.6797794117647058,0.6797794117647058,0
MathArticles/wpmath0000014/Local_Elevation/0.xml,1,0.7582114710205606,0
MathArticles/wpmath0000014/Local_Elevation/5.xml,0.4970833333333333,0.4546027629716717,0
MathArticles/wpmath0000002/Local_field/10.xml,0.398577694235589,0.34071834391990063,0
MathArticles/wpmath0000002/Local_ring/8.xml,0.49166666666666664,0.49166666666666664,0
MathArticles/wpmath0000015/Logarithmic_resistor_ladder/15.xml,0.6458333333333333,0.5575758183568678,2
MathArticles/wpmath0000012/Loop_variant/10.xml,0.5216666666666667,0.5142592592592592,0
MathArticles/wpmath0000016/Lorentz-violating_electrodynamics/39.xml,0.6074561403508771,0.5093506335282652,0
MathArticles/wpmath0000014/Lorentz-violating_neutrino_oscillations/28.xml,0.32386363636363635,0.271790321742919,0
MathArticles/wpmath0000003/Loss_function/20.xml,0.5540525114155251,0.48967843018076573,1
MathArticles/wpmath0000014/Low-rank_approximation/10.xml,0.4065330726621049,0.3612594037959667,1
MathArticles/wpmath0000004/Lyapunov_equation/8.xml,1,0.8662860855843312,1
MathArticles/wpmath0000003/Lyman_series/9.xml,1,0.5384237177842552,0
MathArticles/wpmath0000006/Machin-like_formula/54.xml,1,0.9147411616161616,8
MathArticles/wpmath0000013/Magnetic_braking/16.xml,1,0.5378578253908348,1
MathArticles/wpmath0000006/Magnetic_reluctance/5.xml,1,0.8930995670995671,0
MathArticles/wpmath0000002/Magnetic_susceptibility/17.xml,1,0.5554071508567624,0
MathArticles/wpmath0000007/Majority_logic_decoding/13.xml,1,0.7410137408466339,0
MathArticles/wpmath0000002/Malleability_(cryptography)/22.xml,1,0.8960550198525241,0
MathArticles/wpmath0000001/Mandelbrot_set/116.xml,1,0.749993564993565,0
MathArticles/wpmath0000013/Mandelbulb/35.xml,1,0.5320126099994503,0
MathArticles/wpmath0000015/Markov–Kakutani_fixed-point_theorem/0.xml,0.6582113363363363,0.5865242757647942,1
MathArticles/wpmath0000004/Master_equation/24.xml,1,0.6559674452110225,0
MathArticles/wpmath0000004/Mathematical_coincidence/1.xml,1,0.6316171996284737,0
MathArticles/wpmath0000002/Mathematical_fallacy/25.xml,1,0.6129541632383235,0
MathArticles/wpmath0000004/Mathematical_modelling_of_infectious_disease/12.xml,1,0.589470168345497,0
MathArticles/wpmath0000012/Mathematical_principles_of_reinforcement/31.xml,1,0.6403885477575826,1
MathArticles/wpmath0000012/Matrix_(mathematics)/31.xml,1,0.6872328682029181,0
MathArticles/wpmath0000005/Matrix_calculus/15.xml,1,0.902474645030426,0
MathArticles/wpmath0000005/Matrix_calculus/313.xml,1,0.6093829896693003,0
MathArticles/wpmath0000012/Matrix_differential_equation/13.xml,1,0.6184769269929908,3
MathArticles/wpmath0000012/Matrix_differential_equation/2.xml,1,0.6110377194858192,2
MathArticles/wpmath0000015/Matroid_polytope/18.xml,1,0.9704545454545455,2
MathArticles/wpmath0000013/Matérn_covariance_function/7.xml,0.5369579074124529,0.4918568271909387,5
MathArticles/wpmath0000001/Maxwell's_equations/178.xml,1,0.7887708105136859,0
MathArticles/wpmath0000001/Maxwell-Boltzmann_distribution/17.xml,0.35801893063199597,0.3482506256855952,2
MathArticles/wpmath0000006/Maxwell_stress_tensor/15.xml,0.44295149295149294,0.3756849159562225,1
MathArticles/wpmath0000007/McNemar's_test/4.xml,1,0.6583612565358301,0
MathArticles/wpmath0000016/Mean_field_particle_methods/98.xml,1,0.6936759122754141,3
MathArticles/wpmath0000009/Mean_shift/48.xml,1,0.6019273053836518,0
MathArticles/wpmath0000004/Mechanism_design/25.xml,1,0.5784054597137184,0
MathArticles/wpmath0000012/Meridian_arc/70.xml,1,0.7070074417919245,0
MathArticles/wpmath0000004/Method_of_analytic_tableaux/131.xml,1,1,0
MathArticles/wpmath0000007/Method_of_image_charges/19.xml,1,0.8081999317691607,2
MathArticles/wpmath0000013/Method_of_quantum_characteristics/111.xml,0.7730174261485416,0.6857342321926915,0
MathArticles/wpmath0000005/Method_of_undetermined_coefficients/27.xml,1,0.6152497432091765,1
MathArticles/wpmath0000008/Metric_derivative/13.xml,1,0.9205304925561084,0
MathArticles/wpmath0000001/Metric_space/115.xml,1,0.833161477151247,0
MathArticles/wpmath0000001/Metropolis–Hastings_algorithm/17.xml,0,0,10
MathArticles/wpmath0000016/Microscale_and_macroscale_models/12.xml,1,0.9614035087719298,0
MathArticles/wpmath0000007/Microscopic_reversibility/0.xml,1,1,1
MathArticles/wpmath0000013/Mie–Gruneisen_equation_of_state/64.xml,0.40532700633751373,0.35531303593949903,4
MathArticles/wpmath0000012/Mild-slope_equation/113.xml,1,0.8484797297297297,0
MathArticles/wpmath0000014/Miller_theorem/0.xml,1,0.7808545832997085,0
MathArticles/wpmath0000004/Min-max_theorem/36.xml,1,0.651922453552423,2
MathArticles/wpmath0000016/Min_entropy/9.xml,0.31572580645161286,0.2633203114884995,2
MathArticles/wpmath0000007/Minakshisundaram–Pleijel_zeta_function/4.xml,0.12886350711693176,0.12329843862378106,0
MathArticles/wpmath0000007/Minkowski_plane/69.xml,0.47934782608695653,0.47891304347826086,0
MathArticles/wpmath0000005/Mittag-Leffler_function/3.xml,1,0.6225788575508278,1
MathArticles/wpmath0000013/Mobile_Membranes/56.xml,1,0.6596216787787292,0
MathArticles/wpmath0000012/Modes_of_convergence_(annotated_index)/12.xml,1,1,2
MathArticles/wpmath0000003/Module_homomorphism/3.xml,1,0.7916818721715448,0
MathArticles/wpmath0000016/Modulus_of_smoothness/23.xml,1,0.8906541606541607,1
MathArticles/wpmath0000007/Molar_solubility/7.xml,1,0.7205979615921703,0
MathArticles/wpmath0000007/Moment_map/14.xml,1,0.6473587325587109,0
MathArticles/wpmath0000007/Moment_map/64.xml,1,0.6737820076384501,0
MathArticles/wpmath0000002/Moment_of_inertia/82.xml,1,0.6867083733269018,1
MathArticles/wpmath0000006/Monochromatic_electromagnetic_plane_wave/32.xml,1,0.9843358395989975,3
MathArticles/wpmath0000012/Monogenic_field/2.xml,1,0.6292997540566185,2
MathArticles/wpmath0000015/Monoid_factorisation/1.xml,1,0.6505236620500875,0
MathArticles/wpmath0000016/Monotone_comparative_statics/438.xml,1,0.8758496416584651,3
MathArticles/wpmath0000016/Monte_Carlo_tree_search/27.xml,1,0.7131965344277246,0
MathArticles/wpmath0000006/Mooney–Rivlin_solid/35.xml,1,0.9167974882260597,3
MathArticles/wpmath0000008/Mortgage_calculator/6.xml,1,0.6047294244035443,0
MathArticles/wpmath0000008/Multi-scale_approaches/1.xml,1,0.9273674242424242,2
MathArticles/wpmath0000002/Multilinear_map/19.xml,1,0.6137656658939649,0
MathArticles/wpmath0000002/Multilinear_map/43.xml,1,0.6451524054034229,0
MathArticles/wpmath0000016/Multiple_kernel_learning/33.xml,1,0.6205398959136409,0
MathArticles/wpmath0000004/Multiplier_(Fourier_analysis)/145.xml,1,1,0
MathArticles/wpmath0000005/Multiresolution_analysis/17.xml,1,0.7829143423679865,0
MathArticles/wpmath0000013/Multislice/32.xml,1,0.6122869328276639,0
MathArticles/wpmath0000015/Mutation_(Jordan_algebra)/10.xml,1,0.6506563695077835,0
MathArticles/wpmath0000004/Muzzle_energy/0.xml,1,0.6606265526335949,0
MathArticles/wpmath0000001/Möbius_inversion_formula/5.xml,0.7647435897435897,0.6955798608430988,2
MathArticles/wpmath0000002/Möbius_transformation/133.xml,0.4966238504381546,0.43924326444587547,5
MathArticles/wpmath0000013/N-curve/57.xml,1,0.5866228916332628,0
MathArticles/wpmath0000013/N-slit_interferometric_equation/8.xml,1,0.4838329902054825,1
