File,Number of Operators,B+ Execution Time,Secondary Execution Time,B-Tree Execution Time,Clustering Execution Time,B+ Average Score,Secondary Average Score,B-Tree Average Score,Clustering Average Score,B+ Max Score,Secondary Max Score,B-Tree Max Score,Clustering Max Score
MathArticles/wpmath0000005/Wald_test/23.xml,16,683.1440925598145,197497.78366088867,750.9493827819824,195794.11625862122,0.7117107872728277,0.7548851143812401,0.7117107872728277,0.7548851143812401,1,1,1,1
MathArticles/wpmath0000012/Littlewood–Richardson_rule/48.xml,7,1482.841968536377,62010.427951812744,1532.3922634124756,61217.562437057495,0.7471729977257361,0.7990333691874048,0.7471729977257361,0.7990333691874048,1,1,1,1
MathArticles/wpmath0000004/Material_conditional/37.xml,4,776.1499881744385,3908.4558486938477,765.6211853027344,3750.2951622009277,1,1,1,1,1,1,1,1
MathArticles/wpmath0000015/Test_functions_for_optimization/26.xml,3,433.40063095092773,1781.7444801330566,500.38623809814453,1625.2491474151611,0.9063068181818182,0.9000969516594517,0.9063068181818182,0.9000969516594517,1,1,1,1
MathArticles/wpmath0000007/Backmarking/0.xml,2,4028.8515090942383,17351.054430007935,3970.8046913146973,16820.298194885254,1,1,1,1,1,1,1,1
MathArticles/wpmath0000004/Quantum_channel/50.xml,19,777.6598930358887,3425.302028656006,781.2485694885254,3300.1744747161865,0.6351290610909961,0.7255001733565871,0.6351290610909961,0.7255001733565871,1,1,1,1
MathArticles/wpmath0000001/Box–Muller_transform/15.xml,1,2058.1753253936768,13833.33683013916,2031.5277576446533,13630.338430404663,1,1,1,1,1,1,1,1
MathArticles/wpmath0000002/List_of_integrals_of_rational_functions/103.xml,32,869.8110580444336,97859.03429985046,875.0002384185791,97234.93003845215,0.498636498774721,0.7686719425066022,0.498636498774721,0.7686719425066022,1,1,1,1
MathArticles/wpmath0000016/Mean_log_deviation/7.xml,8,743.8783645629883,75147.44210243225,766.1247253417969,74504.13775444031,1,0.7799041394897688,1,0.7799041394897688,1,1,1,1
MathArticles/wpmath0000016/John_Rust/34.xml,1,4410.121202468872,15003.42607498169,4266.158580780029,14821.420907974243,1,1,1,1,1,1,1,1
MathArticles/wpmath0000003/Slater-type_orbital/8.xml,15,762.2578144073486,185641.84999465942,954.2016983032227,184228.35659980774,0.5940404015456909,0.6925461852339306,0.5940404015456909,0.6925461852339306,1,1,1,1
MathArticles/wpmath0000016/Vinogradov's_mean-value_theorem/5.xml,3,3170.87459564209,19995.50771713257,3141.35479927063,19321.759939193726,1,1,1,1,1,1,1,1
MathArticles/wpmath0000002/Cayley–Hamilton_theorem/157.xml,8,778.8562774658203,133103.87182235718,796.8745231628418,132809.19408798218,0.7255645075060193,0.8174077757687637,0.7255645075060193,0.8174077757687637,1,1,1,1
MathArticles/wpmath0000014/Extensions_of_Fisher's_method/0.xml,10,779.4654369354248,88597.43332862854,781.2566757202148,88183.78186225891,0.6243542579679702,0.7555634116570362,0.6243542579679702,0.7555634116570362,1,1,1,1
MathArticles/wpmath0000002/Abel–Ruffini_theorem/25.xml,3,3723.2155799865723,43875.5738735199,3625.922679901123,43155.1992893219,1,1,1,1,1,1,1,1
MathArticles/wpmath0000013/Slow_manifold/21.xml,1,4326.57790184021,33045.28307914734,4344.90704536438,32355.07583618164,1,1,1,1,1,1,1,1
MathArticles/wpmath0000008/Poker_probability_(Omaha)/119.xml,1,3249.3090629577637,13754.863023757935,3033.6546897888184,13503.216028213501,0.8366666666666667,0.8366666666666667,0.8366666666666667,0.8366666666666667,1,1,1,1
MathArticles/wpmath0000001/Electrical_resistivity_and_conductivity/14.xml,9,844.0797328948975,133832.01575279236,876.5082359313965,135739.6845817566,0.7849917993972458,0.8906048755663547,0.7849917993972458,0.8906048755663547,1,1,1,1
MathArticles/wpmath0000005/Volume_element/27.xml,1,403.1951427459717,359.3635559082031,391.2625312805176,343.75,1,1,1,1,1,1,1,1
MathArticles/wpmath0000007/P-y_method/0.xml,1,7577.235698699951,36844.85840797424,6938.989877700806,35590.12007713318,1,1,1,1,1,1,1,1
MathArticles/wpmath0000011/Steinberg_group_(K-theory)/24.xml,8,579.392671585083,98795.23849487305,578.1223773956299,98225.05187988281,0.7900185090558653,0.8890001323322478,0.7900185090558653,0.8890001323322478,1,1,1,1
MathArticles/wpmath0000012/Ordinal_collapsing_function/588.xml,1,2074.836254119873,13863.493919372559,2016.3044929504395,13614.869117736816,1,1,1,1,1,1,1,1
MathArticles/wpmath0000001/Double-slit_experiment/15.xml,14,619.5099353790283,39497.44987487793,627.0675659179688,39156.551122665405,0.5040895640051879,0.7339710849237445,0.5040895640051879,0.7339710849237445,1,1,1,1
MathArticles/wpmath0000009/Exponential_utility/13.xml,5,641.0069465637207,22967.820167541504,656.2480926513672,22729.46572303772,0.8520691754498636,0.9395031901649549,0.8520691754498636,0.9395031901649549,1,1,1,1
MathArticles/wpmath0000005/Dirac_large_numbers_hypothesis/5.xml,1,9256.672382354736,50453.33695411682,9018.89443397522,50077.1541595459,0.688381303777246,0.7701277636206508,0.688381303777246,0.7701277636206508,1,1,1,1
MathArticles/wpmath0000007/Generalized_least_squares/18.xml,11,745.3498840332031,4894.836902618408,765.6261920928955,4736.820936203003,0.5553076144342816,0.6192667601160597,0.5553076144342816,0.6192667601160597,1,1,1,1
MathArticles/wpmath0000006/Gauss's_lemma_(number_theory)/44.xml,4,575.2124786376953,69235.8226776123,578.4239768981934,68060.29272079468,0.7661887694145759,0.9437163978494624,0.7661887694145759,0.9437163978494624,1,1,1,1
MathArticles/wpmath0000002/Black–Scholes_model/15.xml,10,857.0773601531982,12528.911590576172,875.683069229126,12270.708322525024,0.7997904905242443,0.9195558774718258,0.7997904905242443,0.9195558774718258,1,1,1,1
MathArticles/wpmath0000004/Compartmental_models_in_epidemiology/59.xml,24,856.95481300354,255292.2065258026,906.6145420074463,254154.02603149414,0.59984120007032,0.6545526039891119,0.59984120007032,0.6545526039891119,1,1,1,1
MathArticles/wpmath0000006/Euler_function/4.xml,2,6592.6666259765625,56722.83720970154,6488.250017166138,56492.95687675476,1,1,1,1,1,1,1,1
MathArticles/wpmath0000016/Place-permutation_action/58.xml,8,997.0982074737549,2360.9750270843506,1096.4562892913818,2313.512086868286,1,1,1,1,1,1,1,1
MathArticles/wpmath0000009/Stochastic_approximation/22.xml,2,6505.7361125946045,57217.42653846741,6517.516136169434,56740.049839019775,1,1,1,1,1,1,1,1
MathArticles/wpmath0000008/Ridge_detection/96.xml,3,606.5464019775391,1016.1643028259277,689.0931129455566,953.127384185791,0.792436167610857,0.8294566047071981,0.792436167610857,0.8294566047071981,1,1,1,1
MathArticles/wpmath0000008/Cantor–Zassenhaus_algorithm/41.xml,1,2811.7971420288086,15118.75581741333,2595.1972007751465,14428.316354751587,1,1,1,1,1,1,1,1
MathArticles/wpmath0000003/Bumper_(automobile)/0.xml,1,9844.477415084839,43138.35096359253,9487.59937286377,42588.0069732666,0.7943334081071357,0.8143243786876453,0.7943334081071357,0.8143243786876453,1,1,1,1
MathArticles/wpmath0000012/Bogoliubov_inner_product/1.xml,11,887.566089630127,1970.0586795806885,906.2469005584717,1953.498363494873,0.4877507195791117,0.6068866931114181,0.4877507195791117,0.6068866931114181,1,1,1,1
MathArticles/wpmath0000015/Stellar_aberration_(derivation_from_Lorentz_transformation)/13.xml,11,635.4234218597412,5768.834114074707,781.2461853027344,5517.220973968506,0.5310068068327202,0.6194930488103323,0.5310068068327202,0.6194930488103323,1,1,1,1
MathArticles/wpmath0000014/Quasi-category/4.xml,3,386.7940902709961,5362.992525100708,391.36433601379395,5110.330104827881,0.7831596973277188,0.8042106913618542,0.7831596973277188,0.8042106913618542,1,1,1,1
MathArticles/wpmath0000015/Passive_sign_convention/6.xml,6,1871.7734813690186,53406.14676475525,1845.8399772644043,52866.30988121033,0.8903553333240833,0.8699106268874721,0.8903553333240833,0.8699106268874721,1,1,1,1
MathArticles/wpmath0000003/Connection_(vector_bundle)/17.xml,5,691.1683082580566,1125.2572536468506,703.0653953552246,1031.3148498535156,0.8363205467372135,0.7866079741853622,0.8363205467372135,0.7866079741853622,1,1,1,1
"MathArticles/wpmath0000010/Enoyl-(acyl-carrier-protein)_reductase_(NADPH,_B-specific)/0.xml",1,982.6810359954834,625.2610683441162,875.922441482544,656.2409400939941,1,1,1,1,1,1,1,1
MathArticles/wpmath0000013/Continuous-repayment_mortgage/62.xml,6,4413.094997406006,115284.31987762451,4438.793420791626,114376.38258934021,0.8516390375299808,0.8610164939233903,0.8516390375299808,0.8610164939233903,1,1,1,1
MathArticles/wpmath0000005/Sturm's_theorem/40.xml,1,513.3655071258545,11379.43148612976,468.75929832458496,10753.15809249878,1,1,1,1,1,1,1,1
MathArticles/wpmath0000007/Partition_problem/15.xml,2,9063.13705444336,73574.54347610474,8924.221754074097,71975.02446174622,1,1,1,1,1,1,1,1
MathArticles/wpmath0000005/Centrality/65.xml,7,838.4759426116943,79639.25743103027,843.7392711639404,79360.83984375,0.661053915390496,0.814504254640404,0.661053915390496,0.814504254640404,1,1,1,1
MathArticles/wpmath0000005/Linear_code/43.xml,4,794.8534488677979,17060.59694290161,781.2521457672119,16567.765712738037,0.9098958333333333,0.9098958333333333,0.9098958333333333,0.9098958333333333,1,1,1,1
MathArticles/wpmath0000001/Exponentiation_by_squaring/16.xml,4,541.7530536651611,46957.693099975586,593.6925411224365,46178.44295501709,0.6561306383674804,0.8737482048374905,0.6561306383674804,0.8737482048374905,1,1,1,1
MathArticles/wpmath0000001/Imaginary_unit/120.xml,1,1260.8838081359863,12691.96605682373,1220.7894325256348,12596.55785560608,1,1,1,1,1,1,1,1
MathArticles/wpmath0000007/First_quantization/12.xml,1,589.4598960876465,1656.6059589385986,578.1147480010986,1532.6611995697021,1,1,1,1,1,1,1,1
MathArticles/wpmath0000009/Contraharmonic_mean/5.xml,23,1073.930263519287,200554.25214767456,1188.3299350738525,198662.53304481506,1,1,1,1,1,1,1,1
MathArticles/wpmath0000015/Classical_capacity/57.xml,15,998.8882541656494,5082.28611946106,1094.2018032073975,4828.999042510986,0.5554029644491422,0.579780732405314,0.5554029644491422,0.579780732405314,1,1,1,1
MathArticles/wpmath0000006/Rubik's_Cube_group/8.xml,1,543.8838005065918,1907.7847003936768,562.6082420349121,1922.1723079681396,1,1,1,1,1,1,1,1
MathArticles/wpmath0000013/Scenario_optimization/2.xml,2,8467.504501342773,62399.35827255249,8394.285440444946,61713.8991355896,1,1,1,1,1,1,1,1
MathArticles/wpmath0000002/Circumflex/3.xml,1,620.5570697784424,1752.4237632751465,562.7615451812744,1718.7519073486328,1,1,1,1,1,1,1,1
MathArticles/wpmath0000012/Percentage-of-completion_method/2.xml,1,3826.151132583618,29919.293880462646,3783.905506134033,29321.996688842773,1,1,1,1,1,1,1,1
MathArticles/wpmath0000001/Octonion/23.xml,6,749.9713897705078,6649.425506591797,750.0059604644775,6582.224130630493,0.831641612858099,0.960653908371292,0.831641612858099,0.960653908371292,1,1,1,1
MathArticles/wpmath0000013/Elliptic_curve_only_hash/33.xml,2,354.2063236236572,390.61546325683594,406.25524520874023,328.1254768371582,0.6236017953283263,0.7557781582334284,0.6236017953283263,0.7557781582334284,1,1,1,1
MathArticles/wpmath0000013/Jacobi_coordinates/2.xml,4,654.0827751159668,56817.53587722778,719.1858291625977,56006.23321533203,0.715219341161122,0.7462659709619959,0.715219341161122,0.7462659709619959,1,1,1,1
MathArticles/wpmath0000012/Area_theorem_(conformal_mapping)/27.xml,17,791.6336059570312,81362.37454414368,874.9959468841553,80694.5571899414,0.6085628125952713,0.5866857717037075,0.6085628125952713,0.5866857717037075,1,1,1,1
MathArticles/wpmath0000001/Algebraic_number/27.xml,1,2653.458595275879,14342.562198638916,2626.4309883117676,14130.379676818848,0.9674479166666667,1,0.9674479166666667,1,1,1,1,1
MathArticles/wpmath0000001/Magnetic_field/193.xml,2,7575.731039047241,68711.11607551575,7393.367290496826,69043.01881790161,1,1,1,1,1,1,1,1
MathArticles/wpmath0000004/Spectral_sequence/136.xml,20,855.9679985046387,125474.57766532898,922.5664138793945,123505.7156085968,0.4670598436918004,0.5548886568005061,0.4670598436918004,0.5548886568005061,1,1,1,1
MathArticles/wpmath0000003/Classical_orthogonal_polynomials/156.xml,9,763.4744644165039,132773.17643165588,781.1911106109619,132107.00678825378,0.5800635955045151,0.787125478408716,0.5800635955045151,0.787125478408716,1,1,1,1
MathArticles/wpmath0000002/Bose–Einstein_statistics/117.xml,2,1559.8011016845703,52078.556060791016,1594.0783023834229,51195.91975212097,1,1,1,1,1,1,1,1
MathArticles/wpmath0000013/Marchenko–Pastur_distribution/13.xml,1,1418.2229042053223,3127.078056335449,1329.3404579162598,2890.9285068511963,1,1,1,1,1,1,1,1
MathArticles/wpmath0000005/Minimum_mean_square_error/164.xml,3,590.4066562652588,43923.36416244507,609.3804836273193,43344.173431396484,0.71514254156529,0.8590338112873039,0.71514254156529,0.8590338112873039,1,1,1,1
MathArticles/wpmath0000005/Volume_form/7.xml,3,793.698787689209,4110.634326934814,750.007152557373,4001.3961791992188,1,1,1,1,1,1,1,1
MathArticles/wpmath0000014/Ex-tangential_quadrilateral/20.xml,8,869.8301315307617,10631.79874420166,843.7457084655762,10471.954584121704,0.6435085851189782,0.7211286141708926,0.6435085851189782,0.7211286141708926,1,1,1,1
MathArticles/wpmath0000007/Morita_equivalence/7.xml,2,231.62150382995605,625.2918243408203,281.56375885009766,499.9876022338867,0.7497557997557998,0.9516891891891892,0.7497557997557998,0.9516891891891892,1,1,1,1
MathArticles/wpmath0000002/Euler–Mascheroni_constant/34.xml,2,8942.299127578735,64012.20726966858,8674.794912338257,62917.137145996094,0.9650000000000001,0.9650000000000001,0.9650000000000001,0.9650000000000001,1,1,1,1
MathArticles/wpmath0000003/Electrostatics/45.xml,10,730.2417755126953,83784.93809700012,750.8034706115723,83366.5223121643,0.5228182279807202,0.6149380071991944,0.5228182279807202,0.6149380071991944,1,1,1,1
MathArticles/wpmath0000012/Imaginary_hyperelliptic_curve/66.xml,20,3637.1355056762695,215226.24397277832,3532.5310230255127,213842.20361709595,0.6526197919874501,0.7046840293310281,0.6526197919874501,0.7046840293310281,1,1,1,1
MathArticles/wpmath0000011/Ordered_weighted_averaging_aggregation_operator/8.xml,1,527.8489589691162,1343.7626361846924,641.2286758422852,1109.3809604644775,1,1,1,1,1,1,1,1
MathArticles/wpmath0000013/Compatibility_(mechanics)/63.xml,8,730.4477691650391,1312.8383159637451,828.7851810455322,1282.9530239105225,0.7307973522134669,0.8340989291830009,0.7307973522134669,0.8340989291830009,1,1,1,1
MathArticles/wpmath0000012/Quantum_t-design/63.xml,12,745.9514141082764,148231.07981681824,751.6012191772461,147990.9543991089,0.5410125601303087,0.7176187928311792,0.5410125601303087,0.7176187928311792,1,1,1,1
MathArticles/wpmath0000002/Adjacency_matrix/29.xml,2,1561.506986618042,51785.91084480286,1594.1581726074219,51251.41978263855,1,1,1,1,1,1,1,1
MathArticles/wpmath0000015/Connection_(composite_bundle)/42.xml,1,1077.8298377990723,3359.936475753784,1000.7915496826172,3079.1594982147217,1,1,1,1,1,1,1,1
MathArticles/wpmath0000005/Minimum-variance_unbiased_estimator/24.xml,3,5794.503211975098,79657.26661682129,5753.488540649414,79087.06307411194,0.8250255267799128,0.8243439692125946,0.8250255267799128,0.8243439692125946,1,1,1,1
MathArticles/wpmath0000016/Planted_motif_search/8.xml,5,574.7427940368652,91365.20743370056,562.4971389770508,90613.58618736267,0.8714044920352504,0.9507265638844586,0.8714044920352504,0.9507265638844586,1,1,1,1
MathArticles/wpmath0000004/Complex_projective_space/17.xml,3,407.055139541626,21098.93560409546,453.1371593475342,20428.483247756958,0.5923358543261087,0.8257631542438226,0.5923358543261087,0.8257631542438226,1,1,1,1
MathArticles/wpmath0000014/Dissipation_model_for_extended_environment/11.xml,2,6608.321905136108,57060.89925765991,6532.547235488892,56658.67209434509,1,1,1,1,1,1,1,1
MathArticles/wpmath0000016/Multidimensional_Filter_Design/168.xml,5,3450.274705886841,23936.222791671753,3361.454486846924,23191.29514694214,1,1,1,1,1,1,1,1
MathArticles/wpmath0000009/Borel_right_process/52.xml,4,605.6923866271973,61423.18630218506,625.0,60424.69000816345,1,1,1,1,1,1,1,1
MathArticles/wpmath0000009/Lambek–Moser_theorem/1.xml,9,838.4559154510498,110030.08031845093,781.2597751617432,109183.08544158936,0.6131432937788237,0.861663174331576,0.6131432937788237,0.861663174331576,1,1,1,1
MathArticles/wpmath0000001/Markov_chain/63.xml,11,861.5446090698242,155887.77565956116,859.7326278686523,154229.01129722595,0.578111678056089,0.7250303544924898,0.578111678056089,0.7250303544924898,1,1,1,1
MathArticles/wpmath0000012/Continuous_mapping_theorem/13.xml,10,698.5571384429932,138631.05082511902,718.7554836273193,137639.4681930542,0.6603344980183216,0.783334090441734,0.6603344980183216,0.783334090441734,1,1,1,1
MathArticles/wpmath0000007/Torsion_tensor/24.xml,5,587.5484943389893,5251.075267791748,625.0021457672119,4845.779657363892,0.558609109799091,0.7870113727438137,0.558609109799091,0.7870113727438137,1,1,1,1
MathArticles/wpmath0000009/Matrix_determinant_lemma/5.xml,14,773.6811637878418,453.11856269836426,859.78102684021,453.51624488830566,0.6846882980692709,0.7179917091173842,0.6846882980692709,0.7179917091173842,1,1,1,1
MathArticles/wpmath0000012/Tensor_rank_decomposition/88.xml,3,291.4559841156006,1843.7411785125732,281.252384185791,1578.5670280456543,0.7056246842402448,0.9110144057623049,0.7056246842402448,0.9110144057623049,1,1,1,1
MathArticles/wpmath0000001/Absolute_value/89.xml,4,604.0041446685791,76641.81447029114,624.9914169311523,76892.00162887573,1,1,1,1,1,1,1,1
MathArticles/wpmath0000004/Graphic_matroid/61.xml,1,4450.68359375,15160.274982452393,4251.004934310913,14894.20461654663,1,1,1,1,1,1,1,1
MathArticles/wpmath0000002/Cross_product/80.xml,13,684.2246055603027,14004.284143447876,703.5784721374512,13738.255262374878,0.5439334095055823,0.6577885665141151,0.5439334095055823,0.6577885665141151,1,1,1,1
MathArticles/wpmath0000005/Lenstra–Lenstra–Lovász_lattice_basis_reduction_algorithm/59.xml,1,4212.946176528931,15036.448240280151,4266.285181045532,14722.632646560669,1,1,1,1,1,1,1,1
MathArticles/wpmath0000016/K-convex_function/38.xml,3,324.71632957458496,6736.783742904663,359.38191413879395,6517.215967178345,1,1,1,1,1,1,1,1
MathArticles/wpmath0000009/Baumslag–Solitar_group/8.xml,3,2884.8040103912354,65268.93329620361,2750.373601913452,64925.1070022583,1,1,1,1,1,1,1,1
MathArticles/wpmath0000007/Factorization_lemma/34.xml,4,464.1907215118408,18661.893844604492,500.3070831298828,17895.16305923462,0.7267067083243554,0.9090318105562009,0.7267067083243554,0.9090318105562009,1,1,1,1
MathArticles/wpmath0000015/Gamow–Teller_transition/32.xml,1,4981.584072113037,35662.87064552307,4391.327619552612,34259.254932403564,1,1,1,1,1,1,1,1
MathArticles/wpmath0000008/Clenshaw–Curtis_quadrature/99.xml,17,949.9211311340332,64401.282787323,922.5547313690186,63779.22034263611,0.5780411206073426,0.6118344017720603,0.5780411206073426,0.6118344017720603,1,1,1,1
MathArticles/wpmath0000012/Vickrey–Clarke–Groves_auction/5.xml,2,8560.071229934692,66620.06306648254,8409.326076507568,66026.20601654053,1,1,1,1,1,1,1,1
MathArticles/wpmath0000008/Musean_hypernumber/4.xml,2,1606.4863204956055,37231.462717056274,1547.3120212554932,36795.82691192627,0.6951058201058201,0.780746405903852,0.6951058201058201,0.780746405903852,1,1,1,1
MathArticles/wpmath0000003/Kriging/45.xml,5,825.1490592956543,6455.364465713501,843.7540531158447,6253.2639503479,0.8633328111946533,0.8761302279768461,0.8633328111946533,0.8761302279768461,1,1,1,1
MathArticles/wpmath0000012/Extremal_length/194.xml,1,512.0549201965332,1656.9757461547852,531.2509536743164,1454.1962146759033,1,1,1,1,1,1,1,1
MathArticles/wpmath0000012/Sulston_score/20.xml,6,513.9248371124268,19905.505895614624,562.4914169311523,19529.81734275818,1,1,1,1,1,1,1,1
MathArticles/wpmath0000007/Schur-convex_function/6.xml,1,1436.2471103668213,3313.520908355713,1500.6015300750732,3142.3723697662354,1,1,1,1,1,1,1,1
MathArticles/wpmath0000001/Geostatistics/11.xml,2,6875.8790493011475,58051.154375076294,6487.195014953613,56724.92980957031,1,1,1,1,1,1,1,1
MathArticles/wpmath0000004/Specific_orbital_energy/34.xml,1,7140.514850616455,35073.98319244385,6922.877073287964,34591.71462059021,1,1,1,1,1,1,1,1
MathArticles/wpmath0000013/Pocklington's_algorithm/43.xml,2,467.2262668609619,20850.16393661499,499.99189376831055,20523.637771606445,0.6317417159517287,0.7805742878555136,0.6317417159517287,0.7805742878555136,1,1,1,1
MathArticles/wpmath0000013/Udwadia–Kalaba_equation/22.xml,16,857.1586608886719,55061.70177459717,874.9918937683105,54068.270683288574,0.6953429791363144,0.6398568369865016,0.6953429791363144,0.6398568369865016,1,1,1,1
MathArticles/wpmath0000002/Logistic_regression/111.xml,3,2885.913133621216,50587.29100227356,2876.6307830810547,50051.07855796814,0.7305732843699004,0.7441077518517364,0.7305732843699004,0.7441077518517364,1,1,1,1
MathArticles/wpmath0000004/Pairing/1.xml,11,3997.2288608551025,134387.51745224,3907.7985286712646,133228.54566574097,1,1,1,1,1,1,1,1
MathArticles/wpmath0000013/Robinson–Schensted–Knuth_correspondence/85.xml,1,309.5557689666748,109.43150520324707,265.6266689300537,93.76215934753418,1,1,1,1,1,1,1,1
MathArticles/wpmath0000012/Zonal_spherical_function/10.xml,11,949.4767189025879,153298.00081253052,921.8709468841553,153155.98034858704,0.7379959359261618,0.8565399334158414,0.7379959359261618,0.8565399334158414,1,1,1,1
MathArticles/wpmath0000003/Moore–Penrose_pseudoinverse/206.xml,1,577.1071910858154,1296.8742847442627,578.1185626983643,1125.4684925079346,1,1,1,1,1,1,1,1
MathArticles/wpmath0000005/Van_der_Pol_oscillator/2.xml,6,745.9471225738525,26070.97864151001,765.9032344818115,25947.973251342773,0.7105760935684747,0.6759919558392539,0.7105760935684747,0.6759919558392539,1,1,1,1
MathArticles/wpmath0000006/Monochromatic_electromagnetic_plane_wave/16.xml,7,731.0221195220947,35062.63828277588,766.3013935089111,34688.464641571045,0.7439064869742916,0.6054145982849548,0.7439064869742916,0.6054145982849548,1,1,1,1
MathArticles/wpmath0000008/Prior_knowledge_for_pattern_recognition/11.xml,7,744.7187900543213,27946.187257766724,750.3221035003662,27699.682474136353,0.7891943137595311,0.7984792906113336,0.7891943137595311,0.7984792906113336,1,1,1,1
MathArticles/wpmath0000005/Air–fuel_ratio/16.xml,1,4330.9478759765625,15004.164695739746,4313.082456588745,14868.630170822144,1,1,1,1,1,1,1,1
MathArticles/wpmath0000014/Vibration_of_plates/0.xml,1,4746.773242950439,16412.296056747437,4658.990859985352,16146.31462097168,1,1,1,1,1,1,1,1
MathArticles/wpmath0000006/Gauss's_lemma_(number_theory)/24.xml,18,1436.4538192749023,54870.970487594604,1439.1930103302002,54271.90589904785,0.591222494727513,0.6739727017006827,0.591222494727513,0.6739727017006827,1,1,1,1
MathArticles/wpmath0000005/Edge-of-the-wedge_theorem/4.xml,3,588.6430740356445,15349.869728088379,609.3795299530029,15084.824800491333,0.9718378378378378,0.9895473251028807,0.9718378378378378,0.9895473251028807,1,1,1,1
MathArticles/wpmath0000014/Completeness_(logic)/12.xml,4,294.8329448699951,1781.6047668457031,406.25572204589844,1724.1804599761963,0.6501253132832081,0.902281746031746,0.6501253132832081,0.902281746031746,1,1,1,1
MathArticles/wpmath0000002/Monotone_convergence_theorem/10.xml,3,341.1095142364502,46.91028594970703,281.5086841583252,62.5455379486084,0.7120302759512382,0.7408152746977632,0.7120302759512382,0.7408152746977632,1,1,1,1
MathArticles/wpmath0000003/EconMult/5.xml,83,3630.8789253234863,357137.7739906311,3657.167911529541,357221.8315601349,0.2894259864787616,0.43972724721137146,0.2894259864787616,0.43972724721137146,1,1,1,1
MathArticles/wpmath0000011/Image_functors_for_sheaves/5.xml,2,746.1724281311035,1375.4990100860596,640.6199932098389,1359.8029613494873,1,1,1,1,1,1,1,1
MathArticles/wpmath0000001/Sprague–Grundy_theorem/82.xml,1,639.0058994293213,1531.7201614379883,578.5620212554932,1453.125238418579,1,1,1,1,1,1,1,1
MathArticles/wpmath0000003/Gibbs_sampling/2.xml,4,3123.631238937378,20920.993089675903,2954.1056156158447,20278.222799301147,1,1,1,1,1,1,1,1
MathArticles/wpmath0000009/Max-plus_algebra/31.xml,1,245.2099323272705,171.87094688415527,297.09768295288086,187.52551078796387,1,1,1,1,1,1,1,1
MathArticles/wpmath0000008/Error_exponent/45.xml,3,905.2734375,70325.73390007019,874.9992847442627,68890.48385620117,1,1,1,1,1,1,1,1
MathArticles/wpmath0000004/Principle_of_distributivity/0.xml,12,559.3211650848389,687.8905296325684,593.7504768371582,719.2609310150146,0.7403863206980223,0.8932181102105914,0.7403863206980223,0.8932181102105914,1,1,1,1
MathArticles/wpmath0000014/Grunsky_matrix/20.xml,21,858.0889701843262,19304.346561431885,984.7478866577148,19010.162115097046,0.5394146486332374,0.6000473204277986,0.5394146486332374,0.6000473204277986,1,1,1,1
MathArticles/wpmath0000004/Laguerre_polynomials/19.xml,9,1577.4250030517578,33371.036767959595,1672.8241443634033,33152.68683433533,0.7418930897178373,0.7936997337305679,0.7418930897178373,0.7936997337305679,1,1,1,1
MathArticles/wpmath0000003/Schnirelmann_density/48.xml,6,591.8493270874023,26322.680711746216,562.809944152832,25513.23914527893,0.5587766305931653,0.7580914101096361,0.5587766305931653,0.7580914101096361,1,1,1,1
MathArticles/wpmath0000008/Kolmogorov_backward_equations_(diffusion)/11.xml,3,2417.9434776306152,64758.35084915161,2454.7855854034424,63991.30630493164,1,1,1,1,1,1,1,1
MathArticles/wpmath0000007/Cauchy_stress_tensor/210.xml,1,542.0122146606445,703.1304836273193,500.0,610.0327968597412,0.9458333333333333,0.9458333333333333,0.9458333333333333,0.9458333333333333,1,1,1,1
MathArticles/wpmath0000016/Path_integrals_in_polymer_science/160.xml,15,604.7751903533936,163209.25092697144,578.1228542327881,163493.73960494995,0.6477188254344624,0.7456152166708445,0.6477188254344624,0.7456152166708445,1,1,1,1
MathArticles/wpmath0000001/Frequency_modulation/21.xml,1,358.08873176574707,62.5452995300293,312.46376037597656,62.54291534423828,1,1,1,1,1,1,1,1
MathArticles/wpmath0000014/Energy–depth_relationship_in_a_rectangular_channel/52.xml,19,1154.1385650634766,66882.01785087585,1158.2741737365723,66636.88659667969,0.47224146087702457,0.5757087370877808,0.47224146087702457,0.5757087370877808,1,1,1,1
MathArticles/wpmath0000014/Frozen_orbit/43.xml,1,605.7751178741455,2125.880718231201,562.492847442627,2047.2557544708252,0.8789655172413793,0.8789655172413793,0.8789655172413793,0.8789655172413793,1,1,1,1
MathArticles/wpmath0000002/Thermal_conduction/48.xml,11,919.9106693267822,50970.48234939575,781.2447547912598,50388.434171676636,0.46602056062229175,0.5729921442857847,0.46602056062229175,0.5729921442857847,1,1,1,1
MathArticles/wpmath0000009/Zonal_polynomial/3.xml,4,417.5708293914795,7090.49916267395,437.50786781311035,6955.631494522095,0.55084518961389,0.7788765838910695,0.55084518961389,0.7788765838910695,1,1,1,1
MathArticles/wpmath0000001/Functional_analysis/24.xml,1,763.8757228851318,1234.3695163726807,859.8008155822754,1171.8740463256836,1,1,1,1,1,1,1,1
MathArticles/wpmath0000015/Arithmetico-geometric_sequence/4.xml,17,1469.1460132598877,53914.74628448486,1531.6672325134277,53435.33778190613,0.5740627464452169,0.6786100495269678,0.5740627464452169,0.6786100495269678,1,1,1,1
